Timestamp,CURRENT,FREQ,POWER,SCALE_SPEED,TORQUE,VOLTAGE_AC
2017-08-22T13:21:03.540Z,0.830874,57.912598,0.030249,96.520775,0.164355,207.824707
2017-08-22T13:21:02.529Z,0.878103,57.993164,0.031372,96.652573,0.258673,206.970215
2017-08-22T13:21:01.524Z,0.809666,57.32666,0.032666,95.543175,0.24202,203.857422
2017-08-22T13:21:00.527Z,0.824191,55.953369,0.032007,93.256149,0.218674,197.937012
2017-08-22T13:20:59.329Z,0.844063,52.752686,0.030737,87.921051,0.251047,190.368652
2017-08-22T13:20:58.299Z,0.863667,50.0354,0.028735,83.391846,0.251358,181.396484
2017-08-22T13:20:57.290Z,0.848429,47.028809,0.028467,78.381622,0.23595,171.569824
2017-08-22T13:20:56.286Z,0.874984,43.905029,0.024609,73.177521,0.25058,161.315918
2017-08-22T13:20:55.275Z,0.861528,40.847168,0.025806,68.077927,0.261008,151.367188
2017-08-22T13:20:54.231Z,0.872489,36.756592,0.02251,61.258076,0.242331,138.61084
2017-08-22T13:20:53.083Z,0.874806,35.603027,0.022583,59.338676,0.261163,134.643555
2017-08-22T13:20:52.077Z,0.87837,33.720703,0.021948,56.200024,0.244977,128.78418
2017-08-22T13:20:51.073Z,0.871509,32.48291,0.02002,54.13905,0.248868,125.183105
2017-08-22T13:20:50.064Z,0.916332,31.962891,0.021802,53.273926,0.265677,123.718262
2017-08-22T13:20:49.057Z,0.914728,32.193604,0.021948,53.654224,0.267545,124.572754
2017-08-22T13:20:48.051Z,0.895123,33.153076,0.021948,55.258148,0.22988,127.624512
2017-08-22T13:20:46.853Z,0.880866,34.797363,0.021802,57.993752,0.205756,135.742188
2017-08-22T13:20:45.845Z,0.907242,37.023926,0.021753,61.704224,0.234082,143.005371
2017-08-22T13:20:44.651Z,0.870885,41.173096,0.024438,68.620178,0.256027,152.832031
2017-08-22T13:20:43.626Z,0.882826,44.245605,0.026538,73.745651,0.231281,162.719727
2017-08-22T13:20:42.631Z,0.865182,47.365723,0.028198,78.943054,0.249335,172.912598
2017-08-22T13:20:41.620Z,0.83934,50.350342,0.028687,83.914375,0.238596,182.739258
2017-08-22T13:20:40.600Z,0.866786,53.023682,0.03042,88.374725,0.225055,191.589355
2017-08-22T13:20:39.585Z,0.829181,55.239258,0.03064,92.068375,0.177896,198.791504
2017-08-22T13:20:38.576Z,0.846112,56.868896,0.031958,94.7836,0.196884,204.101562
2017-08-22T13:20:37.567Z,0.837468,57.817383,0.032446,96.364723,0.219608,207.092285
2017-08-22T13:20:36.559Z,0.858231,58.033447,0.031274,96.721146,0.241708,207.763672
2017-08-22T13:20:35.551Z,0.864291,57.498779,0.033398,95.832451,0.271747,206.176758
2017-08-22T13:20:34.542Z,0.86634,56.25,0.031641,93.749527,0.23237,201.904297
2017-08-22T13:20:33.532Z,0.853152,54.356689,0.03064,90.591827,0.199374,195.678711
2017-08-22T13:20:32.520Z,0.867677,51.925049,0.029785,86.540329,0.224432,187.62207
2017-08-22T13:20:31.510Z,0.849053,49.0979,0.029224,81.827271,0.196417,178.405762
2017-08-22T13:20:30.502Z,0.84932,46.032715,0.02688,76.722878,0.248712,168.395996
2017-08-22T13:20:29.498Z,0.857251,42.912598,0.025635,71.519699,0.229568,158.26416
2017-08-22T13:20:28.486Z,0.852083,39.909668,0.024585,66.516052,0.204044,148.620605
2017-08-22T13:20:27.467Z,0.868033,37.199707,0.0229,61.998699,0.253693,140.014648
2017-08-22T13:20:26.466Z,0.903054,34.936523,0.021973,58.226677,0.25665,133.056641
2017-08-22T13:20:25.454Z,0.883272,33.248291,0.021777,53.728249,0.236417,127.685547
2017-08-22T13:20:24.444Z,0.877212,32.237549,0.021118,53.728249,0.223965,124.633789
2017-08-22T13:20:23.438Z,0.875341,31.955566,0.020996,53.259724,0.267078,123.779297
2017-08-22T13:20:22.380Z,0.89147,32.420654,0.02168,54.037449,0.206534,125.183105
2017-08-22T13:20:21.374Z,0.907153,33.61084,0.021729,56.016827,0.263498,128.845215
2017-08-22T13:20:20.367Z,0.890044,35.449219,0.022852,59.0844,0.197662,134.58252
2017-08-22T13:20:19.358Z,0.89842,37.836914,0.023315,63.064323,0.251981,142.150879
2017-08-22T13:20:18.350Z,0.860994,40.638428,0.02522,67.728455,0.240308,151.123047
2017-08-22T13:20:17.342Z,0.854934,43.685303,0.024487,72.809402,0.200153,160.766602
2017-08-22T13:20:16.345Z,0.864825,46.809082,0.027881,78.015923,0.230658,170.959473
2017-08-22T13:20:15.328Z,0.84932,49.830322,0.029321,83.049576,0.225366,180.908203
2017-08-22T13:20:14.318Z,0.866162,52.573242,0.029858,87.621796,0.247,189.880371
2017-08-22T13:20:13.308Z,0.867944,54.884033,0.03291,91.470474,0.235172,197.44873
2017-08-22T13:20:12.265Z,0.827488,57.249756,0.030981,95.418777,0.238907,206.176758
2017-08-22T13:20:10.375Z,0.836221,57.967529,0.032324,96.614502,0.192682,207.641602
2017-08-22T13:20:09.366Z,0.849587,57.941895,0.034595,96.571198,0.185211,206.848145
2017-08-22T13:20:08.359Z,0.851013,57.176514,0.035083,95.291351,0.238129,203.735352
2017-08-22T13:20:07.350Z,0.847449,55.708008,0.031763,92.848297,0.149881,198.120117
2017-08-22T13:20:06.342Z,0.854934,53.62793,0.032422,89.382149,0.169803,191.162109
2017-08-22T13:20:05.331Z,0.862598,51.053467,0.03064,85.091522,0.19953,182.861328
2017-08-22T13:20:04.286Z,0.856182,43.469238,0.025952,72.449829,0.207779,160.15625
2017-08-22T13:20:03.027Z,0.856271,43.469238,0.026416,72.449829,0.199997,160.03418
2017-08-22T13:20:01.986Z,0.876143,39.001465,0.025024,65.004196,0.25058,142.822266
2017-08-22T13:20:00.834Z,0.875786,35.302734,0.022388,58.840073,0.245288,134.094238
2017-08-22T13:19:59.557Z,0.909916,34.328613,0.022241,57.213573,0.25914,130.92041
2017-08-22T13:19:58.549Z,0.910094,32.849121,0.021851,54.747776,0.277817,126.525879
2017-08-22T13:19:57.538Z,0.910183,32.06543,0.021753,53.442875,0.264587,124.206543
2017-08-22T13:19:56.529Z,0.874628,32.025146,0.020972,53.373749,0.230502,124.084473
2017-08-22T13:19:55.524Z,0.886836,32.728271,0.021631,54.5443,0.260385,126.281738
2017-08-22T13:19:54.514Z,0.877568,34.130859,0.021313,56.887474,0.249646,130.554199
2017-08-22T13:19:53.511Z,0.898599,36.159668,0.022729,60.268925,0.228635,136.901855
2017-08-22T13:19:52.500Z,0.859835,38.69751,0.022803,64.494827,0.238284,144.897461
2017-08-22T13:19:51.491Z,0.877568,41.594238,0.024829,69.322922,0.233615,154.11377
2017-08-22T13:19:50.481Z,0.851993,44.685059,0.026831,74.476448,0.198129,164.123535
2017-08-22T13:19:49.476Z,0.855736,47.794189,0.027026,79.660004,0.2263,174.194336
2017-08-22T13:19:48.476Z,0.871776,50.74585,0.028906,84.576401,0.233304,183.898926
2017-08-22T13:19:47.479Z,0.842459,53.36792,0.030273,88.943848,0.189258,192.443848
2017-08-22T13:19:46.466Z,0.845934,55.506592,0.031519,92.512001,0.217896,199.523926
2017-08-22T13:19:45.441Z,0.851281,57.044678,0.032959,95.076279,0.207779,204.650879
2017-08-22T13:19:44.434Z,0.878549,57.894287,0.03147,96.4897,0.249023,207.397461
2017-08-22T13:19:43.375Z,0.866251,58.00415,0.030444,96.671227,0.25416,207.641602
2017-08-22T13:19:42.312Z,0.842013,56.777344,0.031738,94.630569,0.222565,203.613281
2017-08-22T13:19:41.059Z,0.846112,56.019287,0.030713,93.368271,0.201086,200.073242
2017-08-22T13:19:40.053Z,0.854578,54.04541,0.03291,90.07312,0.246378,193.42041
2017-08-22T13:19:39.041Z,0.83426,51.547852,0.030762,85.913925,0.243887,185.119629
2017-08-22T13:19:38.032Z,0.849142,48.676758,0.028711,81.129074,0.200931,175.598145
2017-08-22T13:19:37.027Z,0.861707,45.596924,0.027563,75.992905,0.199063,164.916992
2017-08-22T13:19:36.026Z,0.860281,42.480469,0.025342,70.799805,0.206689,154.724121
2017-08-22T13:19:34.834Z,0.863578,38.129883,0.023145,63.5513,0.210114,143.005371
2017-08-22T13:19:33.817Z,0.867231,35.690918,0.023218,59.483627,0.264276,135.314941
2017-08-22T13:19:32.807Z,0.877479,33.782959,0.021851,56.305401,0.271591,129.455566
2017-08-22T13:19:31.790Z,0.883539,32.519531,0.021216,54.198826,0.240775,125.427246
2017-08-22T13:19:30.781Z,0.898866,31.970215,0.022119,53.284649,0.253848,123.840332
2017-08-22T13:19:29.700Z,0.889064,33.101807,0.021729,55.171825,0.220697,127.624512
2017-08-22T13:19:27.422Z,0.877034,34.720459,0.02207,57.864952,0.220697,132.93457
2017-08-22T13:19:22.234Z,0.877034,34.720459,0.02207,57.864952,0.220697,132.93457
2017-08-22T13:19:19.773Z,0.861083,55.162354,0.030615,91.938774,0.239062,200.073242
2017-08-22T13:19:18.767Z,0.837736,56.817627,0.032007,94.69632,0.217429,204.223633
2017-08-22T13:19:17.760Z,0.845221,57.79541,0.034326,96.324799,0.179141,207.092285
2017-08-22T13:19:16.745Z,0.840944,58.037109,0.033423,96.730873,0.195795,207.763672
2017-08-22T13:19:15.746Z,0.834528,57.5354,0.0323,95.89122,0.23595,205.871582
2017-08-22T13:19:14.728Z,0.826418,56.312256,0.033496,93.854027,0.20809,201.599121
2017-08-22T13:19:13.715Z,0.860013,54.440918,0.030566,90.736,0.212759,194.885254
2017-08-22T13:19:12.710Z,0.847627,52.03125,0.0323,86.71595,0.230035,186.889648
2017-08-22T13:19:11.701Z,0.856716,49.215088,0.029858,82.0243,0.229102,177.612305
2017-08-22T13:19:10.696Z,0.849677,46.157227,0.027368,76.929977,0.225211,167.419434
2017-08-22T13:19:09.680Z,0.847538,43.033447,0.025317,71.725021,0.242331,157.287598
2017-08-22T13:19:08.672Z,0.859657,40.023193,0.023877,66.707802,0.25416,146.972656
2017-08-22T13:19:07.669Z,0.893519,37.298584,0.023242,62.165924,0.265677,138.305664
2017-08-22T13:19:06.573Z,0.877925,35.01709,0.022339,58.359749,0.256494,131.896973
2017-08-22T13:19:05.569Z,0.879083,33.303223,0.021411,55.50745,0.279062,126.953125
2017-08-22T13:19:04.522Z,0.884341,32.88208,0.022363,54.804375,0.266766,126.586914
2017-08-22T13:19:01.806Z,0.906975,33.548584,0.021558,55.916252,0.262408,128.78418
2017-08-22T13:19:00.789Z,0.903856,35.36499,0.022095,58.943474,0.254315,134.338379
2017-08-22T13:18:59.783Z,0.874004,37.734375,0.023218,62.891125,0.232214,141.845703
2017-08-22T13:18:58.776Z,0.880955,40.52124,0.025195,67.532898,0.221786,150.695801
2017-08-22T13:18:57.767Z,0.848785,43.560791,0.025977,72.602722,0.209335,160.522461
2017-08-22T13:18:56.758Z,0.860103,46.68457,0.026123,77.809975,0.235016,170.593262
2017-08-22T13:18:55.751Z,0.868657,49.713135,0.028125,82.856125,0.235172,180.480957
2017-08-22T13:18:54.741Z,0.865271,52.470703,0.029565,87.45195,0.241553,189.51416
2017-08-22T13:18:53.735Z,0.832924,54.799805,0.030469,91.333977,0.190503,197.20459
2017-08-22T13:18:52.553Z,0.865271,56.568604,0.032593,94.279678,0.214471,203.308105
2017-08-22T13:18:51.542Z,0.853152,57.670898,0.031299,96.120178,0.218362,206.726074
2017-08-22T13:18:50.520Z,0.853241,58.051758,0.033667,96.749969,0.250269,207.824707
2017-08-22T13:18:49.502Z,0.832033,57.678223,0.032104,96.132996,0.231592,206.604004
2017-08-22T13:18:48.496Z,0.856895,56.583252,0.030835,94.304581,0.213849,203.00293
2017-08-22T13:18:47.484Z,0.836399,54.821777,0.031934,91.369553,0.223965,197.143555
2017-08-22T13:18:46.482Z,0.833726,52.496338,0.029663,87.496155,0.188791,189.453125
2017-08-22T13:18:45.469Z,0.848696,49.742432,0.029126,82.906425,0.194083,180.297852
2017-08-22T13:18:44.462Z,0.855469,46.717529,0.028467,77.863449,0.208868,170.410156
2017-08-22T13:18:43.459Z,0.838716,43.59375,0.025415,72.656349,0.206689,160.095215
2017-08-22T13:18:42.446Z,0.858409,40.550537,0.024951,67.583603,0.203888,150.085449
2017-08-22T13:18:41.438Z,0.859568,37.76001,0.023438,62.935974,0.241086,141.113281
2017-08-22T13:18:40.434Z,0.872667,35.386963,0.023193,58.979927,0.264899,134.094238
2017-08-22T13:18:39.420Z,0.914015,33.566895,0.021875,55.9422,0.263809,128.295898
2017-08-22T13:18:38.411Z,0.912678,32.398682,0.021924,53.996948,0.258984,125.061035
2017-08-22T13:18:37.406Z,0.898242,31.951904,0.021851,53.255676,0.244821,123.718262
2017-08-22T13:18:36.397Z,0.88639,32.255859,0.022485,53.760876,0.255872,124.938965
2017-08-22T13:18:35.390Z,0.88541,33.288574,0.021313,55.483574,0.253693,127.990723
2017-08-22T13:18:34.386Z,0.858766,34.995117,0.022388,58.32505,0.242175,133.422852
2017-08-22T13:18:33.384Z,0.900381,37.272949,0.023389,62.122398,0.255249,140.441895
2017-08-22T13:18:32.388Z,0.865093,39.993896,0.023657,66.657951,0.245755,149.047852
2017-08-22T13:18:31.319Z,0.842102,53.269043,0.031226,88.783699,0.23595,192.260742
2017-08-22T13:18:27.078Z,0.846023,54.418945,0.029028,90.69873,0.197351,197.570801
2017-08-22T13:18:26.068Z,0.857786,56.297607,0.032349,93.827049,0.204666,203.491211
2017-08-22T13:18:25.060Z,0.835151,57.524414,0.032007,95.876144,0.225989,206.359863
2017-08-22T13:18:24.015Z,0.851191,58.011475,0.034717,96.687927,0.240308,207.763672
2017-08-22T13:18:22.997Z,0.839874,57.802734,0.033765,96.335373,0.209024,206.848145
2017-08-22T13:18:21.982Z,0.841122,56.832275,0.032495,94.719147,0.230969,202.819824
2017-08-22T13:18:20.978Z,0.86741,55.184326,0.032349,91.97258,0.236105,196.655273
2017-08-22T13:18:19.967Z,0.847627,52.950439,0.029834,88.253052,0.185834,189.63623
2017-08-22T13:18:18.927Z,0.859211,48.797607,0.029468,81.328201,0.233304,177.307129
2017-08-22T13:18:17.691Z,0.879974,45.721436,0.026196,76.200478,0.241708,167.358398
2017-08-22T13:18:16.687Z,0.841924,42.601318,0.025146,71.003899,0.208713,157.287598
2017-08-22T13:18:15.678Z,0.862241,39.620361,0.024487,66.036423,0.213693,147.583008
2017-08-22T13:18:14.664Z,0.895123,36.950684,0.02334,61.582775,0.212137,139.160156
2017-08-22T13:18:13.656Z,0.892985,34.73877,0.022021,57.898224,0.20918,132.263184
2017-08-22T13:18:12.646Z,0.90448,33.116455,0.020679,55.19405,0.290735,127.319336
2017-08-22T13:18:11.639Z,0.879083,32.175293,0.021631,53.625225,0.238284,124.572754
2017-08-22T13:18:10.632Z,0.891202,31.970215,0.021948,53.281673,0.238751,123.840332
2017-08-22T13:18:09.626Z,0.905995,32.508545,0.020435,54.183125,0.265677,125.549316
2017-08-22T13:18:08.617Z,0.904926,33.768311,0.021362,56.277874,0.281085,129.394531
2017-08-22T13:18:07.611Z,0.89842,35.668945,0.023828,59.44585,0.263809,135.253906
2017-08-22T13:18:06.604Z,0.886925,38.104248,0.024194,63.505451,0.230969,143.005371
2017-08-22T13:18:05.599Z,0.847271,40.935059,0.02439,68.223976,0.240775,152.038574
2017-08-22T13:18:04.586Z,0.845756,44.000244,0.026099,73.330925,0.237195,161.987305
2017-08-22T13:18:03.577Z,0.874271,47.120361,0.027661,78.533554,0.242175,171.99707
2017-08-22T13:18:02.393Z,0.86536,50.119629,0.029077,83.53363,0.208246,182.373047
2017-08-22T13:18:01.361Z,0.836221,52.825928,0.030322,88.044495,0.229724,191.52832
2017-08-22T13:18:00.351Z,0.854578,55.085449,0.030762,91.807625,0.25665,198.730469
2017-08-22T13:17:59.344Z,0.84834,56.762695,0.032104,94.607269,0.185989,204.223633
2017-08-22T13:17:58.334Z,0.839429,57.769775,0.033081,96.282951,0.173383,207.03125
2017-08-22T13:17:57.331Z,0.864647,58.044434,0.034448,96.738602,0.225055,207.763672
2017-08-22T13:17:56.319Z,0.862152,57.568359,0.032666,95.948105,0.255716,206.176758
2017-08-22T13:17:55.313Z,0.855914,56.374512,0.03186,93.956772,0.206689,202.270508
2017-08-22T13:17:54.304Z,0.84228,54.528809,0.03064,90.878777,0.225833,196.228027
2017-08-22T13:17:53.306Z,0.866073,52.133789,0.030615,86.890526,0.233148,188.293457
2017-08-22T13:17:52.297Z,0.844241,49.332275,0.028052,82.220673,0.195328,179.077148
2017-08-22T13:17:51.292Z,0.867588,46.281738,0.027246,77.136902,0.266611,168.945312
2017-08-22T13:17:50.281Z,0.856627,43.157959,0.026367,71.930649,0.249335,158.752441
2017-08-22T13:17:49.274Z,0.858677,40.140381,0.023926,66.90033,0.264587,149.291992
2017-08-22T13:17:48.269Z,0.891024,37.401123,0.023096,62.334301,0.234393,140.625
2017-08-22T13:17:47.258Z,0.887727,35.097656,0.022534,58.49435,0.243109,133.544922
2017-08-22T13:17:46.251Z,0.891737,33.361816,0.021289,55.600552,0.228635,127.929688
2017-08-22T13:17:45.224Z,0.891202,32.29248,0.021387,53.818825,0.255716,124.816895
2017-08-22T13:17:44.037Z,0.907866,31.951904,0.020435,53.251274,0.274081,123.779297
2017-08-22T13:17:42.974Z,0.885321,33.48999,0.022412,55.817425,0.254471,128.90625
2017-08-22T13:17:41.199Z,0.905638,35.280762,0.021729,58.804001,0.252914,134.155273
2017-08-22T13:17:40.191Z,0.861796,37.631836,0.022974,62.719025,0.244821,141.540527
2017-08-22T13:17:39.178Z,0.88844,40.404053,0.024634,67.338028,0.241553,150.268555
2017-08-22T13:17:38.169Z,0.869281,43.436279,0.025171,72.396248,0.222565,160.03418
2017-08-22T13:17:37.163Z,0.873915,46.311035,0.02793,77.182648,0.231747,169.433594
2017-08-22T13:17:36.151Z,0.847538,49.35791,0.027368,82.264023,0.201086,179.382324
2017-08-22T13:17:35.147Z,0.841567,52.155762,0.028491,86.929001,0.187234,188.537598
2017-08-22T13:17:34.140Z,0.837557,54.547119,0.032031,90.910149,0.190659,196.533203
2017-08-22T13:17:33.133Z,0.865004,56.38916,0.031274,93.979279,0.227234,202.575684
2017-08-22T13:17:32.123Z,0.837468,57.575684,0.033057,95.960426,0.239218,206.481934
2017-08-22T13:17:31.114Z,0.836221,58.044434,0.032178,96.740021,0.182098,207.824707
2017-08-22T13:17:30.107Z,0.834706,57.762451,0.033203,96.273422,0.204044,206.90918
2017-08-22T13:17:29.095Z,0.860103,56.751709,0.032446,94.587326,0.213693,203.491211
2017-08-22T13:17:28.090Z,0.832924,55.067139,0.032129,91.778427,0.211514,197.998047
2017-08-22T13:17:27.095Z,0.863311,52.803955,0.031714,88.007706,0.204977,190.490723
2017-08-22T13:17:26.098Z,0.837468,50.093994,0.029175,83.491325,0.231747,181.70166
2017-08-22T13:17:25.089Z,0.851726,47.094727,0.027197,78.488174,0.240775,171.875
2017-08-22T13:17:24.066Z,0.867321,43.970947,0.026782,73.285103,0.210269,161.743164
2017-08-22T13:17:23.049Z,0.879618,40.909424,0.023462,68.180298,0.261319,151.855469
2017-08-22T13:17:22.037Z,0.889955,38.078613,0.023926,63.46645,0.254004,143.005371
2017-08-22T13:17:21.034Z,0.89441,35.646973,0.022656,59.41375,0.201086,135.314941
2017-08-22T13:17:20.024Z,0.899757,33.753662,0.022437,56.254524,0.273926,129.394531
2017-08-22T13:17:19.013Z,0.866162,32.501221,0.02085,54.169849,0.23237,125.488281
2017-08-22T13:17:18.006Z,0.886123,31.966553,0.021216,53.279251,0.276416,123.901367
2017-08-22T13:17:16.996Z,0.890668,32.178955,0.021265,53.633774,0.230658,124.572754
2017-08-22T13:17:15.986Z,0.898242,33.127441,0.020532,55.2131,0.228012,127.441406
2017-08-22T13:17:14.979Z,0.859568,34.75708,0.022388,57.926674,0.225833,132.446289
2017-08-22T13:17:13.968Z,0.891024,36.972656,0.023169,61.618973,0.202487,139.343262
2017-08-22T13:17:12.961Z,0.861172,39.645996,0.024951,66.078323,0.198129,148.010254
2017-08-22T13:17:11.768Z,0.846558,42.630615,0.025049,71.049103,0.230191,157.531738
2017-08-22T13:17:10.764Z,0.874539,45.74707,0.026611,81.372177,0.23735,167.602539
2017-08-22T13:17:09.754Z,0.840498,48.823242,0.029272,81.372177,0.23237,177.67334
2017-08-22T13:17:08.310Z,0.864469,52.972412,0.032056,88.289452,0.235483,191.162109
2017-08-22T13:17:07.301Z,0.856805,55.198975,0.031982,92.001274,0.237973,198.547363
2017-08-22T13:17:06.291Z,0.859746,56.843262,0.033423,94.738495,0.196417,203.979492
2017-08-22T13:17:05.287Z,0.875251,57.806396,0.034204,96.344254,0.237506,207.15332
2017-08-22T13:17:04.273Z,0.845221,58.037109,0.033374,96.726456,0.247778,207.885742
2017-08-22T13:17:03.270Z,0.842013,57.51709,0.032349,95.863205,0.209491,206.176758
2017-08-22T13:17:02.255Z,0.8634,56.282959,0.032837,93.804001,0.228323,202.148438
2017-08-22T13:17:01.248Z,0.842369,54.400635,0.031152,90.66687,0.225522,195.861816
2017-08-22T13:17:00.246Z,0.845756,51.97998,0.030151,86.631653,0.239841,187.866211
2017-08-22T13:16:59.231Z,0.846112,49.156494,0.029858,81.929649,0.214627,178.588867
2017-08-22T13:16:58.223Z,0.871776,46.098633,0.026245,76.830429,0.229102,168.701172
2017-08-22T13:16:57.222Z,0.853063,42.974854,0.025854,71.626274,0.230347,158.630371
2017-08-22T13:16:56.211Z,0.863845,39.968262,0.0229,66.615501,0.227856,149.047852
2017-08-22T13:16:55.203Z,0.879172,37.250977,0.023975,62.085373,0.218207,140.319824
2017-08-22T13:16:54.195Z,0.901718,34.976807,0.022314,58.295574,0.260696,133.117676
2017-08-22T13:16:53.185Z,0.882202,33.277588,0.021899,55.463326,0.254626,127.807617
2017-08-22T13:16:51.992Z,0.888529,32.252197,0.021582,53.750999,0.263187,124.572754
2017-08-22T13:16:50.997Z,0.907332,31.955566,0.020752,53.256775,0.283887,123.840332
2017-08-22T13:16:49.987Z,0.882024,32.406006,0.020972,54.008926,0.221786,125.427246
2017-08-22T13:16:48.965Z,0.883984,33.577881,0.021997,55.964401,0.263654,129.089355
2017-08-22T13:16:47.950Z,0.859924,35.405273,0.022021,50,0.2056,134.58252
2017-08-22T13:16:46.930Z,0.924619,30,0.021411,50,0.284665,117.797852
2017-08-22T13:16:45.907Z,0.898064,30,0.020752,50,0.296494,117.919922
2017-08-22T13:16:44.894Z,0.895569,30,0.01958,50,0.27735,117.919922
2017-08-22T13:16:43.887Z,0.920966,30,0.020361,50,0.286221,117.980957
2017-08-22T13:16:42.875Z,0.90448,30,0.020752,50,0.30054,117.980957
2017-08-22T13:16:41.869Z,0.892361,30,0.019897,50,0.298361,117.980957
2017-08-22T13:16:40.857Z,0.932996,30,0.020508,50,0.279529,117.858887
2017-08-22T13:16:39.851Z,0.91651,30,0.020459,50,0.3091,117.797852
2017-08-22T13:16:38.841Z,0.895123,30,0.020605,50,0.293692,117.736816
2017-08-22T13:16:37.835Z,0.925778,30,0.020728,50,0.263187,117.797852
2017-08-22T13:16:36.828Z,0.887905,30,0.021313,50,0.235794,117.858887
2017-08-22T13:16:35.820Z,0.915352,30,0.021289,50,0.223965,117.858887
